date,open,high,low,close,volume,adjclose,symbol,movers
1680712921,0,0,0,0.13819999992847443,1113134,0.13819999992847443,0JI3.L,losers
1680594481,0,98.6500015258789,98.6500015258789,98.6500015258789,760000,98.6500015258789,0E2B.IL,losers
1680694610,0,2.900399923324585,2.900399923324585,2.900399923324585,102000,2.900399923324585,0AAT.IL,losers
1680613586,391.5,391.5,391.5,104.19999694824219,74000,104.19999694824219,MH65.L,losers
1680773386,12.779999732971191,13.12399959564209,12.779999732971191,12.991999626159668,136340,12.991999626159668,0AAS.IL,losers
1680708838,0,0,0,0.02500000037252903,104000,0.02500000037252903,0V6Y.L,losers
1680539147,0,0,0,0.042500000447034836,936130,0.042500000447034836,0OI0.L,losers
1680710203,0,30.291099548339844,30.291099548339844,30.291099548339844,107411,30.291099548339844,0A5O.IL,losers
1680591600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1680505200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1680246000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1680159600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1680073200,26.104999542236328,26.104999542236328,26.104999542236328,64.73999786376953,23285,64.73999786376953,0A5O.IL,losers
1679986800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1679900400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1679644800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1679558400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1679472000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1679385600,25.915000915527344,25.915000915527344,25.915000915527344,64.73999786376953,129573,64.73999786376953,0A5O.IL,losers
1679299200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1679040000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1678953600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1678867200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1678780800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1678694400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1678435200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1678348800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1678262400,28.334999084472656,28.334999084472656,28.334999084472656,64.73999786376953,18880,64.73999786376953,0A5O.IL,losers
1678176000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1678089600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1677830400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1677744000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1677657600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1677571200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1677484800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1677225600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1677139200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1677052800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1676966400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1676880000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1676620800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1676534400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1676448000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1676361600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1676275200,29.627500534057617,29.627500534057617,29.627500534057617,64.73999786376953,43502,64.73999786376953,0A5O.IL,losers
1676016000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1675929600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1675843200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1675756800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1675670400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1675411200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1675324800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1675238400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1675152000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1675065600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1674806400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1674720000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1674633600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1674547200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1674460800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1674201600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1674115200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1674028800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1673942400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1673856000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1673596800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1673510400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1673424000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1673337600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1673251200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1672992000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1672905600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1672819200,25.799999237060547,25.799999237060547,25.799999237060547,64.73999786376953,35000,64.73999786376953,0A5O.IL,losers
1672732800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1672387200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1672300800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1672214400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1671782400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1671696000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1671609600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1671523200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1671436800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1671177600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1671091200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1671004800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1670918400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1670832000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1670572800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1670486400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1670400000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1670313600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1670227200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1669968000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1669881600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1669795200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1669708800,23.103599548339844,23.103599548339844,23.103599548339844,64.73999786376953,62357,64.73999786376953,0A5O.IL,losers
1669622400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1669363200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1669276800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1669190400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1669104000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1669017600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1668758400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1668672000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1668585600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1668499200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1668412800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1668153600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1668067200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1667980800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1667894400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1667808000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1667548800,23.200000762939453,23.200000762939453,23.200000762939453,64.73999786376953,90000,64.73999786376953,0A5O.IL,losers
1667462400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1667376000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1667289600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1667203200,23.054100036621094,23.054100036621094,23.054100036621094,64.73999786376953,27336,64.73999786376953,0A5O.IL,losers
1666940400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1666854000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1666767600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1666681200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1666594800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1666335600,19.85890007019043,19.85890007019043,19.85890007019043,64.73999786376953,3506,64.73999786376953,0A5O.IL,losers
1666249200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1666162800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1666076400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1665990000,20.03499984741211,20.03499984741211,20.03499984741211,64.73999786376953,1,64.73999786376953,0A5O.IL,losers
1665730800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1665644400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1665558000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1665471600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1665385200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1665126000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1665039600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1664953200,20.829999923706055,20.829999923706055,20.829999923706055,64.73999786376953,7404,64.73999786376953,0A5O.IL,losers
1664866800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1664780400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1664521200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1664434800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1664348400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1664262000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1664175600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1663916400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1663830000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1663743600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1663657200,25.084999084472656,25.084999084472656,25.084999084472656,64.73999786376953,22301,64.73999786376953,0A5O.IL,losers
1663311600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1663225200,25.360000610351562,25.360000610351562,25.360000610351562,64.73999786376953,18913,64.73999786376953,0A5O.IL,losers
1663138800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1663052400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1662966000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1662706800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1662620400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1662534000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1662447600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1662361200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1662102000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1662015600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1661929200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1661842800,24.1200008392334,24.1200008392334,24.1200008392334,64.73999786376953,3615,64.73999786376953,0A5O.IL,losers
1661497200,25.49959945678711,25.49959945678711,25.38759994506836,64.73999786376953,5876,64.73999786376953,0A5O.IL,losers
1661410800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1661324400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1661238000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1661151600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1660892400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1660806000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1660719600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1660633200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1660546800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1660287600,28.274999618530273,28.274999618530273,28.274999618530273,64.73999786376953,19376,64.73999786376953,0A5O.IL,losers
1660201200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1660114800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1660028400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1659942000,25.565000534057617,25.565000534057617,25.565000534057617,64.73999786376953,3515,64.73999786376953,0A5O.IL,losers
1659682800,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1659596400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1659510000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1659423600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1659337200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1659078000,24.455799102783203,24.455799102783203,24.455799102783203,64.73999786376953,137081,64.73999786376953,0A5O.IL,losers
1658991600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1658905200,24.170209884643555,24.170209884643555,24.170209884643555,64.73999786376953,46729,64.73999786376953,0A5O.IL,losers
1658818800,24.973569869995117,24.973569869995117,24.973569869995117,64.73999786376953,100000,64.73999786376953,0A5O.IL,losers
1658732400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1658473200,26.457050323486328,26.471900939941406,26.457050323486328,64.73999786376953,81836,64.73999786376953,0A5O.IL,losers
1658386800,26.901519775390625,26.901519775390625,26.901519775390625,64.73999786376953,124535,64.73999786376953,0A5O.IL,losers
1658300400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1658214000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1658127600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1657868400,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1657782000,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1657695600,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
1657609200,64.73999786376953,64.73999786376953,64.73999786376953,64.73999786376953,0,64.73999786376953,0A5O.IL,losers
